R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,I_0,R_0
174.12109375,0.74560546875,73.05,0.60205078125,45.66,0.86865234375,0.63720703125,0.055810546875000006,0.000054833984375000005,0.000018115234375,0.6587402343750001
124.12109375,0.49560546875,73.05,0.35205078125,45.66,0.11865234375,0.88720703125,0.030810546875,0.000029833984375,0.000043115234375,0.43374023437500003
24.12109375,0.99560546875,73.05,0.85205078125,45.66,0.61865234375,0.38720703125,0.080810546875,0.000079833984375,0.000093115234375,0.883740234375
17.87109375,0.46435546875,73.05,0.88330078125,45.66,0.83740234375,0.60595703125,0.052685546875,0.000082958984375,0.000021240234375000002,0.461865234375
117.87109375,0.96435546875,73.05,0.38330078125,45.66,0.33740234375,0.10595703125,0.002685546875,0.000032958984375,0.000071240234375,0.011865234375
167.87109375,0.21435546875,73.05,0.63330078125,45.66,0.58740234375,0.35595703125,0.07768554687500001,0.000057958984375,0.000096240234375,0.686865234375
67.87109375,0.71435546875,73.05,0.13330078125,45.66,0.08740234375,0.85595703125,0.027685546875,0.000007958984375000001,0.000046240234375,0.236865234375
92.87109375,0.08935546875,73.05,0.75830078125,45.66,0.21240234375,0.73095703125,0.015185546875,0.000095458984375,0.000083740234375,0.7993652343750001
192.87109375,0.58935546875,73.05,0.25830078125,45.66,0.71240234375,0.23095703125,0.065185546875,0.000045458984375,0.000033740234375000004,0.349365234375
142.87109375,0.33935546875,73.05,0.50830078125,45.66,0.46240234375,0.48095703125,0.040185546875000006,0.000070458984375,0.000008740234375,0.574365234375
42.87109375,0.83935546875,73.05,0.00830078125,45.66,0.96240234375,0.98095703125,0.09018554687500001,0.000020458984375,0.000058740234375,0.12436523437500001
30.37109375,0.15185546875,73.05,0.32080078125,45.66,0.89990234375,0.54345703125,0.046435546875000004,0.000089208984375,0.000014990234375,0.18061523437500002
130.37109375,0.65185546875,73.05,0.82080078125,45.66,0.39990234375,0.04345703125,0.096435546875,0.000039208984375000005,0.000064990234375,0.630615234375
180.37109375,0.40185546875,73.05,0.07080078125,45.66,0.64990234375,0.29345703125,0.021435546875000003,0.000064208984375,0.00008999023437500001,0.405615234375
80.37109375,0.90185546875,73.05,0.57080078125,45.66,0.14990234375,0.79345703125,0.071435546875,0.000014208984375,0.000039990234375,0.855615234375
55.37109375,0.27685546875,73.05,0.44580078125,45.66,0.02490234375,0.66845703125,0.083935546875,0.00007670898437500001,0.000077490234375,0.29311523437500003
155.37109375,0.77685546875,73.05,0.94580078125,45.66,0.52490234375,0.16845703125,0.033935546875,0.000026708984375000003,0.000027490234375,0.743115234375
105.37109375,0.02685546875,73.05,0.19580078125,45.66,0.27490234375,0.41845703125,0.058935546875,0.000051708984375000004,0.000002490234375,0.068115234375
5.37109375,0.52685546875,73.05,0.69580078125,45.66,0.77490234375,0.91845703125,0.008935546875,0.000001708984375,0.000052490234375,0.5181152343750001
3.80859375,0.17529296875,73.05,0.81298828125,45.66,0.95458984375,0.19189453125,0.025341796875000003,0.000071240234375,0.000004833984375,0.39858398437500003
103.80859375,0.67529296875,73.05,0.31298828125,45.66,0.45458984375,0.69189453125,0.075341796875,0.000021240234375000002,0.000054833984375000005,0.848583984375
153.80859375,0.42529296875,73.05,0.56298828125,45.66,0.70458984375,0.94189453125,0.00034179687500000003,0.000096240234375,0.000079833984375,0.173583984375
53.80859375,0.92529296875,73.05,0.06298828125,45.66,0.20458984375,0.44189453125,0.050341796875000004,0.000046240234375,0.000029833984375,0.6235839843750001
78.80859375,0.30029296875,73.05,0.93798828125,45.66,0.07958984375,0.06689453125,0.087841796875,0.000058740234375,0.00009233398437500001,0.061083984375000004
178.80859375,0.80029296875,73.05,0.43798828125,45.66,0.57958984375,0.56689453125,0.037841796875,0.000008740234375,0.000042333984375,0.511083984375
128.80859375,0.05029296875,73.05,0.68798828125,45.66,0.32958984375,0.81689453125,0.06284179687500001,0.000083740234375,0.000017333984375000002,0.286083984375
28.80859375,0.55029296875,73.05,0.18798828125,45.66,0.82958984375,0.31689453125,0.012841796875,0.000033740234375000004,0.000067333984375,0.736083984375
41.30859375,0.48779296875,73.05,0.37548828125,45.66,0.76708984375,0.12939453125,0.069091796875,0.000052490234375,0.000011083984375,0.679833984375
141.30859375,0.98779296875,73.05,0.87548828125,45.66,0.26708984375,0.62939453125,0.019091796875,0.000002490234375,0.00006108398437500001,0.229833984375
191.30859375,0.23779296875,73.05,0.12548828125,45.66,0.51708984375,0.87939453125,0.09409179687500001,0.000077490234375,0.000086083984375,0.454833984375
91.30859375,0.73779296875,73.05,0.62548828125,45.66,0.01708984375,0.37939453125,0.044091796875000006,0.000027490234375,0.000036083984375000004,0.004833984375
66.30859375,0.11279296875,73.05,0.25048828125,45.66,0.14208984375,0.00439453125,0.006591796875,0.000064990234375,0.000098583984375,0.567333984375
166.30859375,0.61279296875,73.05,0.75048828125,45.66,0.64208984375,0.50439453125,0.056591796875,0.000014990234375,0.000048583984375,0.117333984375
116.30859375,0.36279296875,73.05,0.00048828125,45.66,0.39208984375,0.75439453125,0.031591796875,0.00008999023437500001,0.000023583984375,0.792333984375
16.30859375,0.86279296875,73.05,0.50048828125,45.66,0.89208984375,0.25439453125,0.08159179687500001,0.000039990234375,0.000073583984375,0.342333984375
22.55859375,0.33154296875,73.05,0.71923828125,45.66,0.67333984375,0.72314453125,0.059716796875000006,0.000049365234375000005,0.000039208984375000005,0.08920898437500001
122.55859375,0.83154296875,73.05,0.21923828125,45.66,0.17333984375,0.22314453125,0.009716796875000001,0.00009936523437500001,0.000089208984375,0.539208984375
172.55859375,0.08154296875,73.05,0.96923828125,45.66,0.92333984375,0.47314453125,0.084716796875,0.000024365234375,0.000064208984375,0.314208984375
72.55859375,0.58154296875,73.05,0.46923828125,45.66,0.42333984375,0.97314453125,0.034716796875000004,0.00007436523437500001,0.000014208984375,0.7642089843750001
97.55859375,0.20654296875,73.05,0.59423828125,45.66,0.29833984375,0.59814453125,0.022216796875,0.000036865234375,0.000051708984375000004,0.426708984375
197.55859375,0.70654296875,73.05,0.09423828125,45.66,0.79833984375,0.09814453125,0.072216796875,0.000086865234375,0.000001708984375,0.876708984375
147.55859375,0.45654296875,73.05,0.84423828125,45.66,0.04833984375,0.34814453125,0.047216796875,0.000011865234375000001,0.000026708984375000003,0.201708984375
47.55859375,0.95654296875,73.05,0.34423828125,45.66,0.54833984375,0.84814453125,0.09721679687500001,0.000061865234375,0.00007670898437500001,0.651708984375
35.05859375,0.01904296875,73.05,0.03173828125,45.66,0.61083984375,0.66064453125,0.040966796875,0.000030615234375,0.000045458984375,0.595458984375
135.05859375,0.51904296875,73.05,0.53173828125,45.66,0.11083984375,0.16064453125,0.090966796875,0.000080615234375,0.000095458984375,0.14545898437500002
185.05859375,0.26904296875,73.05,0.28173828125,45.66,0.86083984375,0.41064453125,0.015966796875,0.000005615234375,0.000070458984375,0.820458984375
85.05859375,0.76904296875,73.05,0.78173828125,45.66,0.36083984375,0.91064453125,0.065966796875,0.000055615234375,0.000020458984375,0.370458984375
60.05859375,0.39404296875,73.05,0.15673828125,45.66,0.48583984375,0.53564453125,0.07846679687500001,0.000043115234375,0.000057958984375,0.707958984375
160.05859375,0.89404296875,73.05,0.65673828125,45.66,0.98583984375,0.03564453125,0.028466796875000002,0.000093115234375,0.000007958984375000001,0.25795898437500003
110.05859375,0.14404296875,73.05,0.40673828125,45.66,0.23583984375,0.28564453125,0.053466796875,0.000018115234375,0.000032958984375,0.482958984375
10.05859375,0.64404296875,73.05,0.90673828125,45.66,0.73583984375,0.78564453125,0.0034667968750000003,0.000068115234375,0.000082958984375,0.032958984375
6.93359375,0.40966796875,73.05,0.26611328125,45.66,0.31396484375,0.45751953125,0.092529296875,0.000013427734375,1.4648437500000001e-7,0.243896484375
106.93359375,0.90966796875,73.05,0.76611328125,45.66,0.81396484375,0.95751953125,0.042529296875000004,0.00006342773437500001,0.000050146484375,0.6938964843750001
156.93359375,0.15966796875,73.05,0.01611328125,45.66,0.06396484375,0.70751953125,0.067529296875,0.000038427734375,0.000075146484375,0.018896484375
56.93359375,0.65966796875,73.05,0.51611328125,45.66,0.56396484375,0.20751953125,0.017529296875,0.000088427734375,0.000025146484375000002,0.46889648437500003
81.93359375,0.03466796875,73.05,0.39111328125,45.66,0.68896484375,0.33251953125,0.030029296875,9.27734375e-7,0.00008764648437500001,0.131396484375
181.93359375,0.53466796875,73.05,0.89111328125,45.66,0.18896484375,0.83251953125,0.080029296875,0.000050927734375,0.000037646484375,0.581396484375
131.93359375,0.28466796875,73.05,0.14111328125,45.66,0.93896484375,0.58251953125,0.005029296875,0.000025927734375,0.000012646484375000001,0.356396484375
31.93359375,0.78466796875,73.05,0.64111328125,45.66,0.43896484375,0.08251953125,0.055029296875,0.000075927734375,0.000062646484375,0.806396484375
44.43359375,0.22216796875,73.05,0.95361328125,45.66,0.37646484375,0.39501953125,0.011279296875,0.000007177734375000001,0.000006396484375,0.862646484375
144.43359375,0.72216796875,73.05,0.45361328125,45.66,0.87646484375,0.89501953125,0.061279296875,0.000057177734375000005,0.000056396484375,0.412646484375
194.43359375,0.47216796875,73.05,0.70361328125,45.66,0.12646484375,0.64501953125,0.036279296875,0.000032177734375,0.00008139648437500001,0.637646484375
94.43359375,0.97216796875,73.05,0.20361328125,45.66,0.62646484375,0.14501953125,0.08627929687500001,0.000082177734375,0.000031396484375000005,0.187646484375
69.43359375,0.34716796875,73.05,0.82861328125,45.66,0.50146484375,0.27001953125,0.073779296875,0.000019677734375,0.000093896484375,0.525146484375
169.43359375,0.84716796875,73.05,0.32861328125,45.66,0.00146484375,0.77001953125,0.023779296875,0.000069677734375,0.000043896484375000004,0.075146484375
119.43359375,0.09716796875,73.05,0.57861328125,45.66,0.75146484375,0.52001953125,0.098779296875,0.000044677734375,0.000018896484375000003,0.750146484375
19.43359375,0.59716796875,73.05,0.07861328125,45.66,0.25146484375,0.02001953125,0.048779296875,0.00009467773437500001,0.000068896484375,0.300146484375
13.18359375,0.06591796875,73.05,0.17236328125,45.66,0.03271484375,0.98876953125,0.020654296875000002,0.000091552734375,0.000040771484375,0.159521484375
113.18359375,0.56591796875,73.05,0.67236328125,45.66,0.53271484375,0.48876953125,0.07065429687500001,0.000041552734375000004,0.000090771484375,0.609521484375
163.18359375,0.31591796875,73.05,0.42236328125,45.66,0.28271484375,0.23876953125,0.045654296875,0.000066552734375,0.00006577148437500001,0.384521484375
63.18359375,0.81591796875,73.05,0.92236328125,45.66,0.78271484375,0.73876953125,0.095654296875,0.000016552734375,0.000015771484375,0.8345214843750001
88.18359375,0.44091796875,73.05,0.04736328125,45.66,0.90771484375,0.86376953125,0.058154296875000004,0.00007905273437500001,0.000053271484375,0.272021484375
188.18359375,0.94091796875,73.05,0.54736328125,45.66,0.40771484375,0.36376953125,0.008154296875,0.000029052734375000002,0.000003271484375,0.722021484375
138.18359375,0.19091796875,73.05,0.29736328125,45.66,0.65771484375,0.11376953125,0.083154296875,0.000054052734375,0.000028271484375,0.047021484375
38.18359375,0.69091796875,73.05,0.79736328125,45.66,0.15771484375,0.61376953125,0.033154296875,0.000004052734375,0.000078271484375,0.497021484375
25.68359375,0.25341796875,73.05,0.60986328125,45.66,0.22021484375,0.92626953125,0.076904296875,0.00008530273437500001,0.000047021484375000005,0.5532714843750001
125.68359375,0.75341796875,73.05,0.10986328125,45.66,0.72021484375,0.42626953125,0.026904296875,0.000035302734375,0.00009702148437500001,0.103271484375
175.68359375,0.00341796875,73.05,0.85986328125,45.66,0.47021484375,0.17626953125,0.051904296875000006,0.000060302734375000006,0.00007202148437500001,0.778271484375
75.68359375,0.50341796875,73.05,0.35986328125,45.66,0.97021484375,0.67626953125,0.0019042968750000002,0.000010302734375,0.000022021484375,0.32827148437500003
50.68359375,0.12841796875,73.05,0.73486328125,45.66,0.84521484375,0.80126953125,0.039404296875,0.000097802734375,0.000059521484375000004,0.890771484375
150.68359375,0.62841796875,73.05,0.23486328125,45.66,0.34521484375,0.30126953125,0.08940429687500001,0.000047802734375,0.000009521484375,0.440771484375
100.68359375,0.37841796875,73.05,0.98486328125,45.66,0.59521484375,0.05126953125,0.014404296875,0.000072802734375,0.000034521484375,0.665771484375
0.68359375,0.87841796875,73.05,0.48486328125,45.66,0.09521484375,0.55126953125,0.064404296875,0.000022802734375000003,0.000084521484375,0.21577148437500002
0.48828125,0.12548828125,73.05,0.50537109375,45.66,0.78369140625,0.37646484375,0.07211914062500001,0.000082080078125,0.000025634765625000002,0.091845703125
100.48828125,0.62548828125,73.05,0.00537109375,45.66,0.28369140625,0.87646484375,0.022119140625000002,0.000032080078125000004,0.000075634765625,0.541845703125
150.48828125,0.37548828125,73.05,0.75537109375,45.66,0.53369140625,0.62646484375,0.097119140625,0.000057080078125,0.000050634765625,0.316845703125
50.48828125,0.87548828125,73.05,0.25537109375,45.66,0.03369140625,0.12646484375,0.047119140625,0.000007080078125,6.347656250000001e-7,0.766845703125
75.48828125,0.25048828125,73.05,0.63037109375,45.66,0.15869140625,0.25146484375,0.009619140625000001,0.000094580078125,0.000063134765625,0.42934570312500003
175.48828125,0.75048828125,73.05,0.13037109375,45.66,0.65869140625,0.75146484375,0.059619140625000004,0.000044580078125,0.000013134765625,0.879345703125
125.48828125,0.00048828125,73.05,0.88037109375,45.66,0.40869140625,0.50146484375,0.034619140625,0.00006958007812500001,0.000038134765625,0.204345703125
25.48828125,0.50048828125,73.05,0.38037109375,45.66,0.90869140625,0.00146484375,0.084619140625,0.000019580078125000002,0.00008813476562500001,0.6543457031250001
37.98828125,0.43798828125,73.05,0.19287109375,45.66,0.97119140625,0.43896484375,0.028369140625,0.000088330078125,0.000031884765625,0.598095703125
137.98828125,0.93798828125,73.05,0.69287109375,45.66,0.47119140625,0.93896484375,0.078369140625,0.000038330078125,0.00008188476562500001,0.148095703125
187.98828125,0.18798828125,73.05,0.44287109375,45.66,0.72119140625,0.68896484375,0.003369140625,0.000063330078125,0.000056884765625,0.823095703125
87.98828125,0.68798828125,73.05,0.94287109375,45.66,0.22119140625,0.18896484375,0.053369140625000006,0.000013330078125,0.000006884765625000001,0.373095703125
62.98828125,0.06298828125,73.05,0.06787109375,45.66,0.09619140625,0.31396484375,0.09086914062500001,0.000075830078125,0.000069384765625,0.710595703125
162.98828125,0.56298828125,73.05,0.56787109375,45.66,0.59619140625,0.81396484375,0.040869140625,0.000025830078125,0.000019384765625,0.260595703125
112.98828125,0.31298828125,73.05,0.31787109375,45.66,0.34619140625,0.56396484375,0.065869140625,0.000050830078125,0.000044384765625000004,0.485595703125
12.98828125,0.81298828125,73.05,0.81787109375,45.66,0.84619140625,0.06396484375,0.015869140625,8.300781250000001e-7,0.000094384765625,0.035595703125
19.23828125,0.34423828125,73.05,0.91162109375,45.66,0.56494140625,0.90771484375,0.037744140625000006,0.000010205078125000001,0.000016259765625,0.401220703125
119.23828125,0.84423828125,73.05,0.41162109375,45.66,0.06494140625,0.40771484375,0.08774414062500001,0.000060205078125,0.00006625976562500001,0.851220703125
169.23828125,0.09423828125,73.05,0.66162109375,45.66,0.81494140625,0.15771484375,0.012744140625,0.000035205078125,0.000091259765625,0.17622070312500002
69.23828125,0.59423828125,73.05,0.16162109375,45.66,0.31494140625,0.65771484375,0.062744140625,0.00008520507812500001,0.000041259765625,0.626220703125
94.23828125,0.21923828125,73.05,0.78662109375,45.66,0.43994140625,0.78271484375,0.07524414062500001,0.000022705078125,0.000078759765625,0.063720703125
194.23828125,0.71923828125,73.05,0.28662109375,45.66,0.93994140625,0.28271484375,0.025244140625,0.000072705078125,0.000028759765625,0.5137207031250001
144.23828125,0.46923828125,73.05,0.53662109375,45.66,0.18994140625,0.03271484375,0.050244140625,0.000047705078125000004,0.000003759765625,0.28872070312500003
44.23828125,0.96923828125,73.05,0.03662109375,45.66,0.68994140625,0.53271484375,0.000244140625,0.000097705078125,0.000053759765625,0.738720703125
31.73828125,0.03173828125,73.05,0.34912109375,45.66,0.62744140625,0.97021484375,0.056494140625,0.000016455078125,0.000022509765625,0.682470703125
131.73828125,0.53173828125,73.05,0.84912109375,45.66,0.12744140625,0.47021484375,0.006494140625,0.000066455078125,0.00007250976562500001,0.232470703125
181.73828125,0.28173828125,73.05,0.09912109375,45.66,0.87744140625,0.22021484375,0.081494140625,0.000041455078125,0.00009750976562500001,0.457470703125
81.73828125,0.78173828125,73.05,0.59912109375,45.66,0.37744140625,0.72021484375,0.031494140625,0.00009145507812500001,0.000047509765625000006,0.007470703125
56.73828125,0.40673828125,73.05,0.47412109375,45.66,0.25244140625,0.84521484375,0.018994140625000003,0.000003955078125,0.000085009765625,0.569970703125
156.73828125,0.90673828125,73.05,0.97412109375,45.66,0.75244140625,0.34521484375,0.068994140625,0.000053955078125,0.000035009765625,0.11997070312500001
106.73828125,0.15673828125,73.05,0.22412109375,45.66,0.00244140625,0.09521484375,0.043994140625000004,0.000028955078125000003,0.000010009765625,0.7949707031250001
6.73828125,0.65673828125,73.05,0.72412109375,45.66,0.50244140625,0.59521484375,0.093994140625,0.000078955078125,0.000060009765625000005,0.344970703125
9.86328125,0.39111328125,73.05,0.08349609375,45.66,0.42431640625,0.14208984375,0.008056640625,0.000027392578125000002,0.000030322265625,0.162158203125
109.86328125,0.89111328125,73.05,0.58349609375,45.66,0.92431640625,0.64208984375,0.058056640625,0.000077392578125,0.000080322265625,0.612158203125
159.86328125,0.14111328125,73.05,0.33349609375,45.66,0.17431640625,0.89208984375,0.033056640625,0.000002392578125,0.000055322265625000006,0.387158203125
59.86328125,0.64111328125,73.05,0.83349609375,45.66,0.67431640625,0.39208984375,0.08305664062500001,0.000052392578125,0.000005322265625,0.837158203125
84.86328125,0.01611328125,73.05,0.20849609375,45.66,0.54931640625,0.01708984375,0.070556640625,0.000039892578125000004,0.000067822265625,0.274658203125
184.86328125,0.51611328125,73.05,0.70849609375,45.66,0.04931640625,0.51708984375,0.020556640625,0.000089892578125,0.000017822265625000002,0.7246582031250001
134.86328125,0.26611328125,73.05,0.45849609375,45.66,0.79931640625,0.76708984375,0.09555664062500001,0.000014892578125000001,0.000042822265625,0.049658203125
34.86328125,0.76611328125,73.05,0.95849609375,45.66,0.29931640625,0.26708984375,0.045556640625000006,0.00006489257812500001,0.00009282226562500001,0.49965820312500003
47.36328125,0.20361328125,73.05,0.64599609375,45.66,0.36181640625,0.20458984375,0.089306640625,0.000046142578125,0.000036572265625000004,0.555908203125
147.36328125,0.70361328125,73.05,0.14599609375,45.66,0.86181640625,0.70458984375,0.039306640625,0.00009614257812500001,0.000086572265625,0.105908203125
197.36328125,0.45361328125,73.05,0.89599609375,45.66,0.11181640625,0.95458984375,0.06430664062500001,0.000021142578125000003,0.00006157226562500001,0.780908203125
97.36328125,0.95361328125,73.05,0.39599609375,45.66,0.61181640625,0.45458984375,0.014306640625,0.000071142578125,0.000011572265625000001,0.330908203125
72.36328125,0.32861328125,73.05,0.52099609375,45.66,0.73681640625,0.07958984375,0.026806640625000003,0.000033642578125,0.000074072265625,0.893408203125
172.36328125,0.82861328125,73.05,0.02099609375,45.66,0.23681640625,0.57958984375,0.076806640625,0.000083642578125,0.000024072265625000002,0.443408203125
122.36328125,0.07861328125,73.05,0.77099609375,45.66,0.98681640625,0.82958984375,0.001806640625,0.000008642578125,0.000049072265625,0.668408203125
22.36328125,0.57861328125,73.05,0.27099609375,45.66,0.48681640625,0.32958984375,0.051806640625000004,0.000058642578125000006,0.000099072265625,0.218408203125
16.11328125,0.10986328125,73.05,0.48974609375,45.66,0.20556640625,0.67333984375,0.07993164062500001,0.000055517578125000005,0.000014697265625000001,0.24653320312500002
116.11328125,0.60986328125,73.05,0.98974609375,45.66,0.70556640625,0.17333984375,0.029931640625000002,0.0000055175781250000005,0.000064697265625,0.696533203125
166.11328125,0.35986328125,73.05,0.23974609375,45.66,0.45556640625,0.42333984375,0.054931640625,0.00008051757812500001,0.000089697265625,0.021533203125
66.11328125,0.85986328125,73.05,0.73974609375,45.66,0.95556640625,0.92333984375,0.004931640625000001,0.000030517578125,0.000039697265625,0.471533203125
91.11328125,0.48486328125,73.05,0.36474609375,45.66,0.83056640625,0.54833984375,0.042431640625,0.000068017578125,0.00007719726562500001,0.134033203125
191.11328125,0.98486328125,73.05,0.86474609375,45.66,0.33056640625,0.04833984375,0.092431640625,0.000018017578125,0.000027197265625,0.5840332031250001
141.11328125,0.23486328125,73.05,0.11474609375,45.66,0.58056640625,0.29833984375,0.017431640625,0.000093017578125,0.0000021972656250000003,0.35903320312500003
41.11328125,0.73486328125,73.05,0.61474609375,45.66,0.08056640625,0.79833984375,0.067431640625,0.000043017578125,0.000052197265625000004,0.809033203125
28.61328125,0.29736328125,73.05,0.80224609375,45.66,0.01806640625,0.73583984375,0.023681640625,0.000074267578125,0.000020947265625,0.8652832031250001
128.61328125,0.79736328125,73.05,0.30224609375,45.66,0.51806640625,0.23583984375,0.073681640625,0.000024267578125,0.000070947265625,0.415283203125
178.61328125,0.04736328125,73.05,0.55224609375,45.66,0.26806640625,0.48583984375,0.048681640625,0.000099267578125,0.000095947265625,0.640283203125
78.61328125,0.54736328125,73.05,0.05224609375,45.66,0.76806640625,0.98583984375,0.09868164062500001,0.000049267578125,0.000045947265625,0.190283203125
53.61328125,0.17236328125,73.05,0.92724609375,45.66,0.89306640625,0.61083984375,0.061181640625000006,0.000061767578125,0.000083447265625,0.527783203125
153.61328125,0.67236328125,73.05,0.42724609375,45.66,0.39306640625,0.11083984375,0.011181640625000001,0.000011767578125,0.000033447265625,0.077783203125
103.61328125,0.42236328125,73.05,0.67724609375,45.66,0.64306640625,0.36083984375,0.086181640625,0.000086767578125,0.000008447265625,0.752783203125
3.61328125,0.92236328125,73.05,0.17724609375,45.66,0.14306640625,0.86083984375,0.036181640625000004,0.000036767578125,0.000058447265625,0.302783203125
5.17578125,0.27392578125,73.05,0.31005859375,45.66,0.08837890625,0.02490234375,0.004150390625,0.000092236328125,0.000012353515625,0.633251953125
105.17578125,0.77392578125,73.05,0.81005859375,45.66,0.58837890625,0.52490234375,0.054150390625,0.000042236328125000004,0.000062353515625,0.183251953125
155.17578125,0.02392578125,73.05,0.06005859375,45.66,0.33837890625,0.77490234375,0.029150390625,0.00006723632812500001,0.000087353515625,0.858251953125
55.17578125,0.52392578125,73.05,0.56005859375,45.66,0.83837890625,0.27490234375,0.07915039062500001,0.000017236328125000002,0.000037353515625,0.408251953125
80.17578125,0.14892578125,73.05,0.43505859375,45.66,0.96337890625,0.14990234375,0.066650390625,0.000079736328125,0.00009985351562500001,0.745751953125
180.17578125,0.64892578125,73.05,0.93505859375,45.66,0.46337890625,0.64990234375,0.016650390625,0.000029736328125,0.000049853515625000005,0.295751953125
130.17578125,0.39892578125,73.05,0.18505859375,45.66,0.71337890625,0.89990234375,0.09165039062500001,0.000054736328125,0.000024853515625,0.520751953125
30.17578125,0.89892578125,73.05,0.68505859375,45.66,0.21337890625,0.39990234375,0.041650390625000006,0.000004736328125,0.00007485351562500001,0.070751953125
42.67578125,0.08642578125,73.05,0.99755859375,45.66,0.15087890625,0.08740234375,0.097900390625,0.000085986328125,0.000006103515625,0.014501953125
142.67578125,0.58642578125,73.05,0.49755859375,45.66,0.65087890625,0.58740234375,0.047900390625000004,0.000035986328125,0.000056103515625,0.46450195312500003
192.67578125,0.33642578125,73.05,0.74755859375,45.66,0.40087890625,0.83740234375,0.072900390625,0.000060986328125000005,0.000081103515625,0.239501953125
92.67578125,0.83642578125,73.05,0.24755859375,45.66,0.90087890625,0.33740234375,0.022900390625000003,0.000010986328125000001,0.000031103515625,0.6895019531250001
67.67578125,0.46142578125,73.05,0.87255859375,45.66,0.77587890625,0.21240234375,0.035400390625,0.00009848632812500001,0.000093603515625,0.352001953125
167.67578125,0.96142578125,73.05,0.37255859375,45.66,0.27587890625,0.71240234375,0.085400390625,0.000048486328125,0.000043603515625,0.802001953125
117.67578125,0.21142578125,73.05,0.62255859375,45.66,0.52587890625,0.96240234375,0.010400390625,0.000073486328125,0.000018603515625,0.127001953125
17.67578125,0.71142578125,73.05,0.12255859375,45.66,0.02587890625,0.46240234375,0.060400390625,0.000023486328125000002,0.000068603515625,0.577001953125
23.92578125,0.24267578125,73.05,0.15380859375,45.66,0.30712890625,0.55615234375,0.082275390625,0.000014111328125000001,0.000046728515625000004,0.773876953125
123.92578125,0.74267578125,73.05,0.65380859375,45.66,0.80712890625,0.05615234375,0.032275390625000004,0.000064111328125,0.000096728515625,0.32387695312500003
173.92578125,0.49267578125,73.05,0.40380859375,45.66,0.05712890625,0.30615234375,0.057275390625000006,0.000039111328125,0.000071728515625,0.5488769531250001
73.92578125,0.99267578125,73.05,0.90380859375,45.66,0.55712890625,0.80615234375,0.007275390625,0.000089111328125,0.000021728515625000002,0.098876953125
98.92578125,0.36767578125,73.05,0.02880859375,45.66,0.68212890625,0.68115234375,0.044775390625,0.000001611328125,0.000059228515625,0.661376953125
198.92578125,0.86767578125,73.05,0.52880859375,45.66,0.18212890625,0.18115234375,0.09477539062500001,0.000051611328125,0.000009228515625,0.21137695312500002
148.92578125,0.11767578125,73.05,0.27880859375,45.66,0.93212890625,0.43115234375,0.019775390625,0.000026611328125,0.000034228515625000005,0.886376953125
48.92578125,0.61767578125,73.05,0.77880859375,45.66,0.43212890625,0.93115234375,0.069775390625,0.000076611328125,0.00008422851562500001,0.436376953125
36.42578125,0.43017578125,73.05,0.59130859375,45.66,0.49462890625,0.61865234375,0.013525390625000001,0.000007861328125,0.000040478515625,0.380126953125
136.42578125,0.93017578125,73.05,0.09130859375,45.66,0.99462890625,0.11865234375,0.063525390625,0.000057861328125000004,0.00009047851562500001,0.8301269531250001
186.42578125,0.18017578125,73.05,0.84130859375,45.66,0.24462890625,0.36865234375,0.038525390625,0.000032861328125,0.000065478515625,0.155126953125
86.42578125,0.68017578125,73.05,0.34130859375,45.66,0.74462890625,0.86865234375,0.088525390625,0.00008286132812500001,0.000015478515625,0.605126953125
61.42578125,0.05517578125,73.05,0.71630859375,45.66,0.61962890625,0.74365234375,0.051025390625,0.000020361328125,0.000052978515625,0.042626953125
161.42578125,0.55517578125,73.05,0.21630859375,45.66,0.11962890625,0.24365234375,0.001025390625,0.000070361328125,0.000002978515625,0.492626953125
111.42578125,0.30517578125,73.05,0.96630859375,45.66,0.86962890625,0.49365234375,0.07602539062500001,0.000045361328125000005,0.000027978515625000002,0.267626953125
11.42578125,0.80517578125,73.05,0.46630859375,45.66,0.36962890625,0.99365234375,0.026025390625000002,0.000095361328125,0.000077978515625,0.717626953125
8.30078125,0.00830078125,73.05,0.85693359375,45.66,0.69775390625,0.25927734375,0.065087890625,0.000046923828125,0.000007666015625000001,0.450439453125
108.30078125,0.50830078125,73.05,0.35693359375,45.66,0.19775390625,0.75927734375,0.015087890625000001,0.000096923828125,0.000057666015625000005,0.000439453125
158.30078125,0.25830078125,73.05,0.60693359375,45.66,0.94775390625,0.50927734375,0.090087890625,0.000021923828125,0.000082666015625,0.675439453125
58.30078125,0.75830078125,73.05,0.10693359375,45.66,0.44775390625,0.00927734375,0.040087890625000004,0.00007192382812500001,0.000032666015625,0.225439453125
83.30078125,0.38330078125,73.05,0.98193359375,45.66,0.32275390625,0.38427734375,0.0025878906250000003,0.000034423828125000003,0.00009516601562500001,0.787939453125
183.30078125,0.88330078125,73.05,0.48193359375,45.66,0.82275390625,0.88427734375,0.052587890625,0.000084423828125,0.000045166015625,0.337939453125
133.30078125,0.13330078125,73.05,0.73193359375,45.66,0.07275390625,0.63427734375,0.027587890625,0.000009423828125,0.000020166015625,0.562939453125
33.30078125,0.63330078125,73.05,0.23193359375,45.66,0.57275390625,0.13427734375,0.077587890625,0.000059423828125,0.000070166015625,0.112939453125
