R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,I_0,R_0
84.130859375,0.428955078125,73.05,0.335205078125,45.66,0.967529296875,0.321533203125,0.0037353515625,6.26220703125E-05,8.42529296875E-05,0.2647705078125
184.130859375,0.928955078125,73.05,0.835205078125,45.66,0.467529296875,0.821533203125,0.0537353515625,1.26220703125E-05,3.42529296875E-05,0.7147705078125
134.130859375,0.178955078125,73.05,0.085205078125,45.66,0.717529296875,0.571533203125,0.0287353515625,8.76220703125E-05,9.2529296875E-06,0.0397705078125
34.130859375,0.678955078125,73.05,0.585205078125,45.66,0.217529296875,0.071533203125,0.0787353515625,3.76220703125E-05,5.92529296875E-05,0.4897705078125
46.630859375,0.366455078125,73.05,0.772705078125,45.66,0.155029296875,0.384033203125,0.0349853515625,6.88720703125E-05,1.55029296875E-05,0.5460205078125
146.630859375,0.866455078125,73.05,0.272705078125,45.66,0.655029296875,0.884033203125,0.0849853515625,1.88720703125E-05,6.55029296875E-05,0.0960205078125
196.630859375,0.116455078125,73.05,0.522705078125,45.66,0.405029296875,0.634033203125,0.0099853515625,9.38720703125E-05,9.05029296875E-05,0.7710205078125
96.630859375,0.616455078125,73.05,0.022705078125,45.66,0.905029296875,0.134033203125,0.0599853515625,4.38720703125E-05,4.05029296875E-05,0.3210205078125
71.630859375,0.241455078125,73.05,0.897705078125,45.66,0.780029296875,0.259033203125,0.0974853515625,5.63720703125E-05,7.80029296875E-05,0.8835205078125
171.630859375,0.741455078125,73.05,0.397705078125,45.66,0.280029296875,0.759033203125,0.0474853515625,6.3720703125E-06,2.80029296875E-05,0.4335205078125
121.630859375,0.491455078125,73.05,0.647705078125,45.66,0.530029296875,0.509033203125,0.0724853515625,8.13720703125E-05,3.0029296875E-06,0.6585205078125
21.630859375,0.991455078125,73.05,0.147705078125,45.66,0.030029296875,0.009033203125,0.0224853515625,3.13720703125E-05,5.30029296875E-05,0.2085205078125
15.380859375,0.460205078125,73.05,0.116455078125,45.66,0.311279296875,0.977783203125,0.0443603515625,2.82470703125E-05,3.73779296875E-05,0.2366455078125
115.380859375,0.960205078125,73.05,0.616455078125,45.66,0.811279296875,0.477783203125,0.0943603515625,7.82470703125E-05,8.73779296875E-05,0.6866455078125
165.380859375,0.210205078125,73.05,0.366455078125,45.66,0.061279296875,0.227783203125,0.0193603515625,3.2470703125E-06,6.23779296875E-05,0.0116455078125
65.380859375,0.710205078125,73.05,0.866455078125,45.66,0.561279296875,0.727783203125,0.0693603515625,5.32470703125E-05,1.23779296875E-05,0.4616455078125
90.380859375,0.085205078125,73.05,0.241455078125,45.66,0.686279296875,0.852783203125,0.0818603515625,4.07470703125E-05,7.48779296875E-05,0.1241455078125
190.380859375,0.585205078125,73.05,0.741455078125,45.66,0.186279296875,0.352783203125,0.0318603515625,9.07470703125E-05,2.48779296875E-05,0.5741455078125
140.380859375,0.335205078125,73.05,0.491455078125,45.66,0.936279296875,0.102783203125,0.0568603515625,1.57470703125E-05,4.98779296875E-05,0.3491455078125
40.380859375,0.835205078125,73.05,0.991455078125,45.66,0.436279296875,0.602783203125,0.0068603515625,6.57470703125E-05,9.98779296875E-05,0.7991455078125
27.880859375,0.147705078125,73.05,0.678955078125,45.66,0.498779296875,0.915283203125,0.0506103515625,4.69970703125E-05,3.11279296875E-05,0.8553955078125
127.880859375,0.647705078125,73.05,0.178955078125,45.66,0.998779296875,0.415283203125,0.0006103515625,9.69970703125E-05,8.11279296875E-05,0.4053955078125
177.880859375,0.397705078125,73.05,0.928955078125,45.66,0.248779296875,0.165283203125,0.0756103515625,2.19970703125E-05,5.61279296875E-05,0.6303955078125
77.880859375,0.897705078125,73.05,0.428955078125,45.66,0.748779296875,0.665283203125,0.0256103515625,7.19970703125E-05,6.1279296875E-06,0.1803955078125
52.880859375,0.272705078125,73.05,0.553955078125,45.66,0.623779296875,0.790283203125,0.0131103515625,3.44970703125E-05,6.86279296875E-05,0.5178955078125
152.880859375,0.772705078125,73.05,0.053955078125,45.66,0.123779296875,0.290283203125,0.0631103515625,8.44970703125E-05,1.86279296875E-05,0.0678955078125
102.880859375,0.022705078125,73.05,0.803955078125,45.66,0.873779296875,0.040283203125,0.0381103515625,9.4970703125E-06,4.36279296875E-05,0.7428955078125
2.880859375,0.522705078125,73.05,0.303955078125,45.66,0.373779296875,0.540283203125,0.0881103515625,5.94970703125E-05,9.36279296875E-05,0.2928955078125
2.099609375,0.479736328125,73.05,0.870361328125,45.66,0.026123046875,0.153564453125,0.0791259765625,5.67626953125E-05,9.63623046875E-05,0.1135986328125
102.099609375,0.979736328125,73.05,0.370361328125,45.66,0.526123046875,0.653564453125,0.0291259765625,6.7626953125E-06,4.63623046875E-05,0.5635986328125
152.099609375,0.229736328125,73.05,0.620361328125,45.66,0.276123046875,0.903564453125,0.0541259765625,8.17626953125E-05,2.13623046875E-05,0.3385986328125
52.099609375,0.729736328125,73.05,0.120361328125,45.66,0.776123046875,0.403564453125,0.0041259765625,3.17626953125E-05,7.13623046875E-05,0.7885986328125
77.099609375,0.104736328125,73.05,0.995361328125,45.66,0.901123046875,0.028564453125,0.0416259765625,6.92626953125E-05,8.8623046875E-06,0.2260986328125
177.099609375,0.604736328125,73.05,0.495361328125,45.66,0.401123046875,0.528564453125,0.0916259765625,1.92626953125E-05,5.88623046875E-05,0.6760986328125
127.099609375,0.354736328125,73.05,0.745361328125,45.66,0.651123046875,0.778564453125,0.0166259765625,9.42626953125E-05,8.38623046875E-05,0.0010986328125
27.099609375,0.854736328125,73.05,0.245361328125,45.66,0.151123046875,0.278564453125,0.0666259765625,4.42626953125E-05,3.38623046875E-05,0.4510986328125
39.599609375,0.167236328125,73.05,0.432861328125,45.66,0.213623046875,0.216064453125,0.0228759765625,6.30126953125E-05,9.01123046875E-05,0.5073486328125
139.599609375,0.667236328125,73.05,0.932861328125,45.66,0.713623046875,0.716064453125,0.0728759765625,1.30126953125E-05,4.01123046875E-05,0.0573486328125
189.599609375,0.417236328125,73.05,0.182861328125,45.66,0.463623046875,0.966064453125,0.0478759765625,8.80126953125E-05,1.51123046875E-05,0.7323486328125
89.599609375,0.917236328125,73.05,0.682861328125,45.66,0.963623046875,0.466064453125,0.0978759765625,3.80126953125E-05,6.51123046875E-05,0.2823486328125
64.599609375,0.292236328125,73.05,0.307861328125,45.66,0.838623046875,0.091064453125,0.0603759765625,5.05126953125E-05,2.6123046875E-06,0.8448486328125
164.599609375,0.792236328125,73.05,0.807861328125,45.66,0.338623046875,0.591064453125,0.0103759765625,5.13E-07,5.26123046875E-05,0.3948486328125
114.599609375,0.042236328125,73.05,0.057861328125,45.66,0.588623046875,0.841064453125,0.0853759765625,7.55126953125E-05,7.76123046875E-05,0.6198486328125
14.599609375,0.542236328125,73.05,0.557861328125,45.66,0.088623046875,0.341064453125,0.0353759765625,2.55126953125E-05,2.76123046875E-05,0.1698486328125
20.849609375,0.010986328125,73.05,0.714111328125,45.66,0.369873046875,0.684814453125,0.0072509765625,3.48876953125E-05,6.19873046875E-05,0.2542236328125
120.849609375,0.510986328125,73.05,0.214111328125,45.66,0.869873046875,0.184814453125,0.0572509765625,8.48876953125E-05,1.19873046875E-05,0.7042236328125
170.849609375,0.260986328125,73.05,0.964111328125,45.66,0.119873046875,0.434814453125,0.0322509765625,9.8876953125E-06,3.69873046875E-05,0.0292236328125
70.849609375,0.760986328125,73.05,0.464111328125,45.66,0.619873046875,0.934814453125,0.0822509765625,5.98876953125E-05,8.69873046875E-05,0.4792236328125
95.849609375,0.385986328125,73.05,0.589111328125,45.66,0.744873046875,0.559814453125,0.0697509765625,4.73876953125E-05,4.94873046875E-05,0.1417236328125
195.849609375,0.885986328125,73.05,0.089111328125,45.66,0.244873046875,0.059814453125,0.0197509765625,9.73876953125E-05,9.94873046875E-05,0.5917236328125
145.849609375,0.135986328125,73.05,0.839111328125,45.66,0.994873046875,0.309814453125,0.0947509765625,2.23876953125E-05,7.44873046875E-05,0.3667236328125
45.849609375,0.635986328125,73.05,0.339111328125,45.66,0.494873046875,0.809814453125,0.0447509765625,7.23876953125E-05,2.44873046875E-05,0.8167236328125
33.349609375,0.323486328125,73.05,0.026611328125,45.66,0.432373046875,0.747314453125,0.0885009765625,4.11376953125E-05,5.57373046875E-05,0.8729736328125
133.349609375,0.823486328125,73.05,0.526611328125,45.66,0.932373046875,0.247314453125,0.0385009765625,9.11376953125E-05,5.7373046875E-06,0.4229736328125
183.349609375,0.073486328125,73.05,0.276611328125,45.66,0.182373046875,0.497314453125,0.0635009765625,1.61376953125E-05,3.07373046875E-05,0.6479736328125
83.349609375,0.573486328125,73.05,0.776611328125,45.66,0.682373046875,0.997314453125,0.0135009765625,6.61376953125E-05,8.07373046875E-05,0.1979736328125
58.349609375,0.198486328125,73.05,0.151611328125,45.66,0.557373046875,0.622314453125,0.0260009765625,2.86376953125E-05,4.32373046875E-05,0.5354736328125
158.349609375,0.698486328125,73.05,0.651611328125,45.66,0.057373046875,0.122314453125,0.0760009765625,7.86376953125E-05,9.32373046875E-05,0.0854736328125
108.349609375,0.448486328125,73.05,0.401611328125,45.66,0.807373046875,0.372314453125,0.0010009765625,3.6376953125E-06,6.82373046875E-05,0.7604736328125
8.349609375,0.948486328125,73.05,0.901611328125,45.66,0.307373046875,0.872314453125,0.0510009765625,5.36376953125E-05,1.82373046875E-05,0.3104736328125
11.474609375,0.245361328125,73.05,0.292236328125,45.66,0.635498046875,0.387939453125,0.0400634765625,2.0751953125E-06,9.79248046875E-05,0.0714111328125
111.474609375,0.745361328125,73.05,0.792236328125,45.66,0.135498046875,0.887939453125,0.0900634765625,5.20751953125E-05,4.79248046875E-05,0.5214111328125
161.474609375,0.495361328125,73.05,0.042236328125,45.66,0.885498046875,0.637939453125,0.0150634765625,2.70751953125E-05,2.29248046875E-05,0.2964111328125
61.474609375,0.995361328125,73.05,0.542236328125,45.66,0.385498046875,0.137939453125,0.0650634765625,7.70751953125E-05,7.29248046875E-05,0.7464111328125
86.474609375,0.370361328125,73.05,0.417236328125,45.66,0.260498046875,0.262939453125,0.0775634765625,1.45751953125E-05,1.04248046875E-05,0.4089111328125
186.474609375,0.870361328125,73.05,0.917236328125,45.66,0.760498046875,0.762939453125,0.0275634765625,6.45751953125E-05,6.04248046875E-05,0.8589111328125
136.474609375,0.120361328125,73.05,0.167236328125,45.66,0.010498046875,0.512939453125,0.0525634765625,3.95751953125E-05,8.54248046875E-05,0.1839111328125
36.474609375,0.620361328125,73.05,0.667236328125,45.66,0.510498046875,0.012939453125,0.0025634765625,8.95751953125E-05,3.54248046875E-05,0.6339111328125
48.974609375,0.432861328125,73.05,0.979736328125,45.66,0.572998046875,0.450439453125,0.0588134765625,2.08251953125E-05,9.16748046875E-05,0.5776611328125
148.974609375,0.932861328125,73.05,0.479736328125,45.66,0.072998046875,0.950439453125,0.0088134765625,7.08251953125E-05,4.16748046875E-05,0.1276611328125
198.974609375,0.182861328125,73.05,0.729736328125,45.66,0.822998046875,0.700439453125,0.0838134765625,4.58251953125E-05,1.66748046875E-05,0.8026611328125
98.974609375,0.682861328125,73.05,0.229736328125,45.66,0.322998046875,0.200439453125,0.0338134765625,9.58251953125E-05,6.66748046875E-05,0.3526611328125
73.974609375,0.057861328125,73.05,0.854736328125,45.66,0.447998046875,0.325439453125,0.0213134765625,8.3251953125E-06,4.1748046875E-06,0.6901611328125
173.974609375,0.557861328125,73.05,0.354736328125,45.66,0.947998046875,0.825439453125,0.0713134765625,5.83251953125E-05,5.41748046875E-05,0.2401611328125
123.974609375,0.307861328125,73.05,0.604736328125,45.66,0.197998046875,0.575439453125,0.0463134765625,3.33251953125E-05,7.91748046875E-05,0.4651611328125
23.974609375,0.807861328125,73.05,0.104736328125,45.66,0.697998046875,0.075439453125,0.0963134765625,8.33251953125E-05,2.91748046875E-05,0.0151611328125
17.724609375,0.276611328125,73.05,0.135986328125,45.66,0.979248046875,0.919189453125,0.0744384765625,8.02001953125E-05,5.72998046875E-05,0.4370361328125
117.724609375,0.776611328125,73.05,0.635986328125,45.66,0.479248046875,0.419189453125,0.0244384765625,3.02001953125E-05,7.2998046875E-06,0.8870361328125
167.724609375,0.026611328125,73.05,0.385986328125,45.66,0.729248046875,0.169189453125,0.0994384765625,5.52001953125E-05,3.22998046875E-05,0.2120361328125
67.724609375,0.526611328125,73.05,0.885986328125,45.66,0.229248046875,0.669189453125,0.0494384765625,5.2001953125E-06,8.22998046875E-05,0.6620361328125
92.724609375,0.151611328125,73.05,0.010986328125,45.66,0.104248046875,0.794189453125,0.0119384765625,9.27001953125E-05,4.47998046875E-05,0.0995361328125
192.724609375,0.651611328125,73.05,0.510986328125,45.66,0.604248046875,0.294189453125,0.0619384765625,4.27001953125E-05,9.47998046875E-05,0.5495361328125
142.724609375,0.401611328125,73.05,0.260986328125,45.66,0.354248046875,0.044189453125,0.0369384765625,6.77001953125E-05,6.97998046875E-05,0.3245361328125
42.724609375,0.901611328125,73.05,0.760986328125,45.66,0.854248046875,0.544189453125,0.0869384765625,1.77001953125E-05,1.97998046875E-05,0.7745361328125
30.224609375,0.089111328125,73.05,0.573486328125,45.66,0.791748046875,0.981689453125,0.0306884765625,9.89501953125E-05,5.10498046875E-05,0.7182861328125
130.224609375,0.589111328125,73.05,0.073486328125,45.66,0.291748046875,0.481689453125,0.0806884765625,4.89501953125E-05,1.0498046875E-06,0.2682861328125
180.224609375,0.339111328125,73.05,0.823486328125,45.66,0.541748046875,0.231689453125,0.0056884765625,7.39501953125E-05,2.60498046875E-05,0.4932861328125
80.224609375,0.839111328125,73.05,0.323486328125,45.66,0.041748046875,0.731689453125,0.0556884765625,2.39501953125E-05,7.60498046875E-05,0.0432861328125
55.224609375,0.464111328125,73.05,0.698486328125,45.66,0.166748046875,0.856689453125,0.0931884765625,8.64501953125E-05,3.85498046875E-05,0.6057861328125
155.224609375,0.964111328125,73.05,0.198486328125,45.66,0.666748046875,0.356689453125,0.0431884765625,3.64501953125E-05,8.85498046875E-05,0.1557861328125
105.224609375,0.214111328125,73.05,0.948486328125,45.66,0.416748046875,0.106689453125,0.0681884765625,6.14501953125E-05,6.35498046875E-05,0.8307861328125
5.224609375,0.714111328125,73.05,0.448486328125,45.66,0.916748046875,0.606689453125,0.0181884765625,1.14501953125E-05,1.35498046875E-05,0.3807861328125
3.662109375,0.112548828125,73.05,0.065673828125,45.66,0.846435546875,0.255126953125,0.0470947265625,6.84814453125E-05,6.58935546875E-05,0.5003173828125
103.662109375,0.612548828125,73.05,0.565673828125,45.66,0.346435546875,0.755126953125,0.0970947265625,1.84814453125E-05,1.58935546875E-05,0.0503173828125
153.662109375,0.362548828125,73.05,0.315673828125,45.66,0.596435546875,0.505126953125,0.0220947265625,9.34814453125E-05,4.08935546875E-05,0.7253173828125
53.662109375,0.862548828125,73.05,0.815673828125,45.66,0.096435546875,0.005126953125,0.0720947265625,4.34814453125E-05,9.08935546875E-05,0.2753173828125
78.662109375,0.487548828125,73.05,0.190673828125,45.66,0.221435546875,0.380126953125,0.0845947265625,5.59814453125E-05,2.83935546875E-05,0.8378173828125
178.662109375,0.987548828125,73.05,0.690673828125,45.66,0.721435546875,0.880126953125,0.0345947265625,5.9814453125E-06,7.83935546875E-05,0.3878173828125
128.662109375,0.237548828125,73.05,0.440673828125,45.66,0.471435546875,0.630126953125,0.0595947265625,8.09814453125E-05,5.33935546875E-05,0.6128173828125
28.662109375,0.737548828125,73.05,0.940673828125,45.66,0.971435546875,0.130126953125,0.0095947265625,3.09814453125E-05,3.3935546875E-06,0.1628173828125
41.162109375,0.300048828125,73.05,0.628173828125,45.66,0.908935546875,0.317626953125,0.0533447265625,6.22314453125E-05,7.21435546875E-05,0.2190673828125
141.162109375,0.800048828125,73.05,0.128173828125,45.66,0.408935546875,0.817626953125,0.0033447265625,1.22314453125E-05,2.21435546875E-05,0.6690673828125
191.162109375,0.050048828125,73.05,0.878173828125,45.66,0.658935546875,0.567626953125,0.0783447265625,8.72314453125E-05,4.71435546875E-05,0.4440673828125
91.162109375,0.550048828125,73.05,0.378173828125,45.66,0.158935546875,0.067626953125,0.0283447265625,3.72314453125E-05,9.71435546875E-05,0.8940673828125
66.162109375,0.175048828125,73.05,0.503173828125,45.66,0.033935546875,0.442626953125,0.0158447265625,7.47314453125E-05,3.46435546875E-05,0.3315673828125
166.162109375,0.675048828125,73.05,0.003173828125,45.66,0.533935546875,0.942626953125,0.0658447265625,2.47314453125E-05,8.46435546875E-05,0.7815673828125
116.162109375,0.425048828125,73.05,0.753173828125,45.66,0.283935546875,0.692626953125,0.0408447265625,9.97314453125E-05,5.96435546875E-05,0.1065673828125
16.162109375,0.925048828125,73.05,0.253173828125,45.66,0.783935546875,0.192626953125,0.0908447265625,4.97314453125E-05,9.6435546875E-06,0.5565673828125
22.412109375,0.393798828125,73.05,0.471923828125,45.66,0.502685546875,0.786376953125,0.0627197265625,4.03564453125E-05,7.52685546875E-05,0.8096923828125
122.412109375,0.893798828125,73.05,0.971923828125,45.66,0.002685546875,0.286376953125,0.0127197265625,9.03564453125E-05,2.52685546875E-05,0.3596923828125
172.412109375,0.143798828125,73.05,0.221923828125,45.66,0.752685546875,0.036376953125,0.0877197265625,1.53564453125E-05,2.69E-07,0.5846923828125
72.412109375,0.643798828125,73.05,0.721923828125,45.66,0.252685546875,0.536376953125,0.0377197265625,6.53564453125E-05,5.02685546875E-05,0.1346923828125
97.412109375,0.018798828125,73.05,0.346923828125,45.66,0.377685546875,0.911376953125,0.0002197265625,2.78564453125E-05,1.27685546875E-05,0.4721923828125
197.412109375,0.518798828125,73.05,0.846923828125,45.66,0.877685546875,0.411376953125,0.0502197265625,7.78564453125E-05,6.27685546875E-05,0.0221923828125
147.412109375,0.268798828125,73.05,0.096923828125,45.66,0.127685546875,0.161376953125,0.0252197265625,2.8564453125E-06,8.77685546875E-05,0.6971923828125
47.412109375,0.768798828125,73.05,0.596923828125,45.66,0.627685546875,0.661376953125,0.0752197265625,5.28564453125E-05,3.77685546875E-05,0.2471923828125
34.912109375,0.206298828125,73.05,0.784423828125,45.66,0.690185546875,0.848876953125,0.0314697265625,3.41064453125E-05,8.15185546875E-05,0.3034423828125
134.912109375,0.706298828125,73.05,0.284423828125,45.66,0.190185546875,0.348876953125,0.0814697265625,8.41064453125E-05,3.15185546875E-05,0.7534423828125
184.912109375,0.456298828125,73.05,0.534423828125,45.66,0.940185546875,0.098876953125,0.0064697265625,9.1064453125E-06,6.5185546875E-06,0.0784423828125
84.912109375,0.956298828125,73.05,0.034423828125,45.66,0.440185546875,0.598876953125,0.0564697265625,5.91064453125E-05,5.65185546875E-05,0.5284423828125
59.912109375,0.331298828125,73.05,0.909423828125,45.66,0.315185546875,0.973876953125,0.0939697265625,4.66064453125E-05,1.90185546875E-05,0.1909423828125
159.912109375,0.831298828125,73.05,0.409423828125,45.66,0.815185546875,0.473876953125,0.0439697265625,9.66064453125E-05,6.90185546875E-05,0.6409423828125
109.912109375,0.081298828125,73.05,0.659423828125,45.66,0.065185546875,0.223876953125,0.0689697265625,2.16064453125E-05,9.40185546875E-05,0.4159423828125
9.912109375,0.581298828125,73.05,0.159423828125,45.66,0.565185546875,0.723876953125,0.0189697265625,7.16064453125E-05,4.40185546875E-05,0.8659423828125
6.787109375,0.346923828125,73.05,0.518798828125,45.66,0.487060546875,0.020751953125,0.0830322265625,2.31689453125E-05,6.43310546875E-05,0.6550048828125
106.787109375,0.846923828125,73.05,0.018798828125,45.66,0.987060546875,0.520751953125,0.0330322265625,7.31689453125E-05,1.43310546875E-05,0.2050048828125
156.787109375,0.096923828125,73.05,0.768798828125,45.66,0.237060546875,0.770751953125,0.0580322265625,4.81689453125E-05,3.93310546875E-05,0.8800048828125
56.787109375,0.596923828125,73.05,0.268798828125,45.66,0.737060546875,0.270751953125,0.0080322265625,9.81689453125E-05,8.93310546875E-05,0.4300048828125
81.787109375,0.221923828125,73.05,0.643798828125,45.66,0.612060546875,0.145751953125,0.0455322265625,1.06689453125E-05,2.68310546875E-05,0.7675048828125
181.787109375,0.721923828125,73.05,0.143798828125,45.66,0.112060546875,0.645751953125,0.0955322265625,6.06689453125E-05,7.68310546875E-05,0.3175048828125
131.787109375,0.471923828125,73.05,0.893798828125,45.66,0.862060546875,0.895751953125,0.0205322265625,3.56689453125E-05,5.18310546875E-05,0.5425048828125
31.787109375,0.971923828125,73.05,0.393798828125,45.66,0.362060546875,0.395751953125,0.0705322265625,8.56689453125E-05,1.8310546875E-06,0.0925048828125
44.287109375,0.034423828125,73.05,0.206298828125,45.66,0.299560546875,0.083251953125,0.0142822265625,4.4189453125E-06,7.05810546875E-05,0.0362548828125
144.287109375,0.534423828125,73.05,0.706298828125,45.66,0.799560546875,0.583251953125,0.0642822265625,5.44189453125E-05,2.05810546875E-05,0.4862548828125
194.287109375,0.284423828125,73.05,0.456298828125,45.66,0.049560546875,0.833251953125,0.0392822265625,2.94189453125E-05,4.55810546875E-05,0.2612548828125
94.287109375,0.784423828125,73.05,0.956298828125,45.66,0.549560546875,0.333251953125,0.0892822265625,7.94189453125E-05,9.55810546875E-05,0.7112548828125
69.287109375,0.409423828125,73.05,0.081298828125,45.66,0.674560546875,0.208251953125,0.0517822265625,1.69189453125E-05,3.30810546875E-05,0.3737548828125
169.287109375,0.909423828125,73.05,0.581298828125,45.66,0.174560546875,0.708251953125,0.0017822265625,6.69189453125E-05,8.30810546875E-05,0.8237548828125
119.287109375,0.159423828125,73.05,0.331298828125,45.66,0.924560546875,0.958251953125,0.0767822265625,4.19189453125E-05,5.80810546875E-05,0.1487548828125
19.287109375,0.659423828125,73.05,0.831298828125,45.66,0.424560546875,0.458251953125,0.0267822265625,9.19189453125E-05,8.0810546875E-06,0.5987548828125
13.037109375,0.128173828125,73.05,0.925048828125,45.66,0.143310546875,0.552001953125,0.0049072265625,9.50439453125E-05,7.99560546875E-05,0.7393798828125
113.037109375,0.628173828125,73.05,0.425048828125,45.66,0.643310546875,0.052001953125,0.0549072265625,4.50439453125E-05,2.99560546875E-05,0.2893798828125
163.037109375,0.378173828125,73.05,0.675048828125,45.66,0.393310546875,0.302001953125,0.0299072265625,7.00439453125E-05,4.9560546875E-06,0.5143798828125
63.037109375,0.878173828125,73.05,0.175048828125,45.66,0.893310546875,0.802001953125,0.0799072265625,2.00439453125E-05,5.49560546875E-05,0.0643798828125
88.037109375,0.253173828125,73.05,0.800048828125,45.66,0.768310546875,0.677001953125,0.0674072265625,8.25439453125E-05,1.74560546875E-05,0.6268798828125
188.037109375,0.753173828125,73.05,0.300048828125,45.66,0.268310546875,0.177001953125,0.0174072265625,3.25439453125E-05,6.74560546875E-05,0.1768798828125
138.037109375,0.003173828125,73.05,0.550048828125,45.66,0.518310546875,0.427001953125,0.0924072265625,5.75439453125E-05,9.24560546875E-05,0.8518798828125
38.037109375,0.503173828125,73.05,0.050048828125,45.66,0.018310546875,0.927001953125,0.0424072265625,7.5439453125E-06,4.24560546875E-05,0.4018798828125
25.537109375,0.440673828125,73.05,0.362548828125,45.66,0.080810546875,0.614501953125,0.0986572265625,7.62939453125E-05,8.62060546875E-05,0.3456298828125
125.537109375,0.940673828125,73.05,0.862548828125,45.66,0.580810546875,0.114501953125,0.0486572265625,2.62939453125E-05,3.62060546875E-05,0.7956298828125
175.537109375,0.190673828125,73.05,0.112548828125,45.66,0.330810546875,0.364501953125,0.0736572265625,5.12939453125E-05,1.12060546875E-05,0.1206298828125
75.537109375,0.690673828125,73.05,0.612548828125,45.66,0.830810546875,0.864501953125,0.0236572265625,1.2939453125E-06,6.12060546875E-05,0.5706298828125
50.537109375,0.065673828125,73.05,0.487548828125,45.66,0.955810546875,0.739501953125,0.0361572265625,8.87939453125E-05,2.37060546875E-05,0.0081298828125
150.537109375,0.565673828125,73.05,0.987548828125,45.66,0.455810546875,0.239501953125,0.0861572265625,3.87939453125E-05,7.37060546875E-05,0.4581298828125
100.537109375,0.315673828125,73.05,0.237548828125,45.66,0.705810546875,0.489501953125,0.0111572265625,6.37939453125E-05,9.87060546875E-05,0.2331298828125
0.537109375,0.815673828125,73.05,0.737548828125,45.66,0.205810546875,0.989501953125,0.0611572265625,1.37939453125E-05,4.87060546875E-05,0.6831298828125
0.732421875,0.062744140625,73.05,0.256103515625,45.66,0.892333984375,0.062744140625,0.0503173828125,7.93212890625E-05,8.96240234375E-05,0.8052978515625
100.732421875,0.562744140625,73.05,0.756103515625,45.66,0.392333984375,0.562744140625,0.0003173828125,2.93212890625E-05,3.96240234375E-05,0.3552978515625
150.732421875,0.312744140625,73.05,0.006103515625,45.66,0.642333984375,0.812744140625,0.0753173828125,5.43212890625E-05,1.46240234375E-05,0.5802978515625
50.732421875,0.812744140625,73.05,0.506103515625,45.66,0.142333984375,0.312744140625,0.0253173828125,4.3212890625E-06,6.46240234375E-05,0.1302978515625
75.732421875,0.437744140625,73.05,0.381103515625,45.66,0.017333984375,0.187744140625,0.0128173828125,9.18212890625E-05,2.1240234375E-06,0.4677978515625
175.732421875,0.937744140625,73.05,0.881103515625,45.66,0.517333984375,0.687744140625,0.0628173828125,4.18212890625E-05,5.21240234375E-05,0.0177978515625
125.732421875,0.187744140625,73.05,0.131103515625,45.66,0.267333984375,0.937744140625,0.0378173828125,6.68212890625E-05,7.71240234375E-05,0.6927978515625
25.732421875,0.687744140625,73.05,0.631103515625,45.66,0.767333984375,0.437744140625,0.0878173828125,1.68212890625E-05,2.71240234375E-05,0.2427978515625
38.232421875,0.250244140625,73.05,0.943603515625,45.66,0.829833984375,0.000244140625,0.0440673828125,9.80712890625E-05,9.58740234375E-05,0.2990478515625
138.232421875,0.750244140625,73.05,0.443603515625,45.66,0.329833984375,0.500244140625,0.0940673828125,4.80712890625E-05,4.58740234375E-05,0.7490478515625
188.232421875,0.000244140625,73.05,0.693603515625,45.66,0.579833984375,0.750244140625,0.0190673828125,7.30712890625E-05,2.08740234375E-05,0.0740478515625
88.232421875,0.500244140625,73.05,0.193603515625,45.66,0.079833984375,0.250244140625,0.0690673828125,2.30712890625E-05,7.08740234375E-05,0.5240478515625
63.232421875,0.125244140625,73.05,0.818603515625,45.66,0.204833984375,0.125244140625,0.0815673828125,8.55712890625E-05,8.3740234375E-06,0.1865478515625
163.232421875,0.625244140625,73.05,0.318603515625,45.66,0.704833984375,0.625244140625,0.0315673828125,3.55712890625E-05,5.83740234375E-05,0.6365478515625
113.232421875,0.375244140625,73.05,0.568603515625,45.66,0.454833984375,0.875244140625,0.0565673828125,6.05712890625E-05,8.33740234375E-05,0.4115478515625
13.232421875,0.875244140625,73.05,0.068603515625,45.66,0.954833984375,0.375244140625,0.0065673828125,1.05712890625E-05,3.33740234375E-05,0.8615478515625
19.482421875,0.406494140625,73.05,0.162353515625,45.66,0.736083984375,0.593994140625,0.0346923828125,1.1962890625E-06,5.52490234375E-05,0.4959228515625
119.482421875,0.906494140625,73.05,0.662353515625,45.66,0.236083984375,0.093994140625,0.0846923828125,5.11962890625E-05,5.2490234375E-06,0.0459228515625
169.482421875,0.156494140625,73.05,0.412353515625,45.66,0.986083984375,0.343994140625,0.0096923828125,2.61962890625E-05,3.02490234375E-05,0.7209228515625
69.482421875,0.656494140625,73.05,0.912353515625,45.66,0.486083984375,0.843994140625,0.0596923828125,7.61962890625E-05,8.02490234375E-05,0.2709228515625
94.482421875,0.031494140625,73.05,0.037353515625,45.66,0.361083984375,0.718994140625,0.0971923828125,1.36962890625E-05,4.27490234375E-05,0.8334228515625
194.482421875,0.531494140625,73.05,0.537353515625,45.66,0.861083984375,0.218994140625,0.0471923828125,6.36962890625E-05,9.27490234375E-05,0.3834228515625
144.482421875,0.281494140625,73.05,0.287353515625,45.66,0.111083984375,0.468994140625,0.0721923828125,3.86962890625E-05,6.77490234375E-05,0.6084228515625
